,sold,date,region
736,"$1,797.00",2018-08-09,north
737,"$1,794.00",2018-08-09,south
738,"$1,620.00",2018-08-09,east
739,"$1,683.00",2018-08-09,west
740,"$1,620.00",2018-08-10,north
741,"$1,554.00",2018-08-10,south
742,"$1,701.00",2018-08-10,east
743,"$1,785.00",2018-08-10,west
744,"$1,689.00",2018-08-11,north
745,"$1,650.00",2018-08-11,south
746,"$1,533.00",2018-08-11,east
747,"$1,587.00",2018-08-11,west
748,"$1,509.00",2018-08-12,north
749,"$1,743.00",2018-08-12,south
750,"$1,719.00",2018-08-12,east
751,"$1,743.00",2018-08-12,west
752,"$1,701.00",2018-08-13,north
753,"$1,629.00",2018-08-13,south
754,"$1,638.00",2018-08-13,east
755,"$1,611.00",2018-08-13,west
756,"$1,623.00",2018-08-14,north
757,"$1,635.00",2018-08-14,south
758,"$1,716.00",2018-08-14,east
759,"$1,707.00",2018-08-14,west
760,"$1,602.00",2018-08-15,north
761,"$1,542.00",2018-08-15,south
762,"$1,800.00",2018-08-15,east
763,"$1,734.00",2018-08-15,west
764,"$1,788.00",2018-08-16,north
765,"$1,614.00",2018-08-16,south
766,"$1,743.00",2018-08-16,east
767,"$1,770.00",2018-08-16,west
768,"$1,776.00",2018-08-17,north
769,"$1,713.00",2018-08-17,south
770,"$1,623.00",2018-08-17,east
771,"$1,752.00",2018-08-17,west
772,"$1,527.00",2018-08-18,north
773,"$1,776.00",2018-08-18,south
774,"$1,689.00",2018-08-18,east
775,"$1,713.00",2018-08-18,west
776,"$1,509.00",2018-08-19,north
777,"$1,575.00",2018-08-19,south
778,"$1,701.00",2018-08-19,east
779,"$1,575.00",2018-08-19,west
780,"$1,581.00",2018-08-20,north
781,"$1,779.00",2018-08-20,south
782,"$1,662.00",2018-08-20,east
783,"$1,506.00",2018-08-20,west
784,"$1,794.00",2018-08-21,north
785,"$1,659.00",2018-08-21,south
786,"$1,644.00",2018-08-21,east
787,"$1,707.00",2018-08-21,west
788,"$1,704.00",2018-08-22,north
789,"$1,500.00",2018-08-22,south
790,"$1,539.00",2018-08-22,east
791,"$1,800.00",2018-08-22,west
792,"$1,557.00",2018-08-23,north
793,"$1,554.00",2018-08-23,south
794,"$1,788.00",2018-08-23,east
795,"$1,563.00",2018-08-23,west
796,"$1,548.00",2018-08-24,north
797,"$1,560.00",2018-08-24,south
798,"$1,734.00",2018-08-24,east
799,"$1,644.00",2018-08-24,west
800,"$1,629.00",2018-08-25,north
801,"$1,677.00",2018-08-25,south
802,"$1,764.00",2018-08-25,east
803,"$1,515.00",2018-08-25,west
804,"$1,542.00",2018-08-26,north
805,"$1,545.00",2018-08-26,south
806,"$1,668.00",2018-08-26,east
807,"$1,584.00",2018-08-26,west
808,"$1,605.00",2018-08-27,north
809,"$1,740.00",2018-08-27,south
810,"$1,602.00",2018-08-27,east
811,"$1,509.00",2018-08-27,west
812,"$1,566.00",2018-08-28,north
813,"$1,680.00",2018-08-28,south
814,"$1,656.00",2018-08-28,east
815,"$1,722.00",2018-08-28,west
816,"$1,662.00",2018-08-29,north
817,"$1,794.00",2018-08-29,south
818,"$1,734.00",2018-08-29,east
819,"$1,647.00",2018-08-29,west
820,"$1,635.00",2018-08-30,north
821,"$1,743.00",2018-08-30,south
822,"$1,665.00",2018-08-30,east
823,"$1,770.00",2018-08-30,west
824,"$1,749.00",2018-08-31,north
825,"$1,695.00",2018-08-31,south
826,"$1,644.00",2018-08-31,east
827,"$1,602.00",2018-08-31,west
828,"$1,560.00",2018-09-01,north
829,"$1,500.00",2018-09-01,south
830,"$1,719.00",2018-09-01,east
831,"$1,557.00",2018-09-01,west
832,"$1,527.00",2018-09-02,north
833,"$1,653.00",2018-09-02,south
834,"$1,506.00",2018-09-02,east
835,"$1,575.00",2018-09-02,west
836,"$1,749.00",2018-09-03,north
837,"$1,770.00",2018-09-03,south
838,"$1,674.00",2018-09-03,east
839,"$1,650.00",2018-09-03,west
840,"$1,794.00",2018-09-04,north
841,"$1,509.00",2018-09-04,south
842,"$1,785.00",2018-09-04,east
843,"$1,539.00",2018-09-04,west
844,"$1,731.00",2018-09-05,north
845,"$1,617.00",2018-09-05,south
846,"$1,656.00",2018-09-05,east
847,"$1,599.00",2018-09-05,west
848,"$1,713.00",2018-09-06,north
849,"$1,506.00",2018-09-06,south
850,"$1,758.00",2018-09-06,east
851,"$1,650.00",2018-09-06,west
852,"$1,791.00",2018-09-07,north
853,"$1,623.00",2018-09-07,south
854,"$1,776.00",2018-09-07,east
855,"$1,653.00",2018-09-07,west
856,"$1,659.00",2018-09-08,north
857,"$1,755.00",2018-09-08,south
858,"$1,533.00",2018-09-08,east
859,"$1,557.00",2018-09-08,west
860,"$1,527.00",2018-09-09,north
861,"$1,614.00",2018-09-09,south
862,"$1,638.00",2018-09-09,east
863,"$1,704.00",2018-09-09,west
864,"$1,650.00",2018-09-10,north
865,"$1,656.00",2018-09-10,south
866,"$1,782.00",2018-09-10,east
867,"$1,527.00",2018-09-10,west
868,"$1,578.00",2018-09-11,north
869,"$1,767.00",2018-09-11,south
870,"$1,749.00",2018-09-11,east
871,"$1,524.00",2018-09-11,west
872,"$1,719.00",2018-09-12,north
873,"$1,695.00",2018-09-12,south
874,"$1,740.00",2018-09-12,east
875,"$1,533.00",2018-09-12,west
876,"$1,653.00",2018-09-13,north
877,"$1,560.00",2018-09-13,south
878,"$1,677.00",2018-09-13,east
879,"$1,539.00",2018-09-13,west
880,"$1,713.00",2018-09-14,north
881,"$1,554.00",2018-09-14,south
882,"$1,743.00",2018-09-14,east
883,"$1,701.00",2018-09-14,west
884,"$1,587.00",2018-09-15,north
885,"$1,512.00",2018-09-15,south
886,"$1,698.00",2018-09-15,east
887,"$1,746.00",2018-09-15,west
888,"$1,554.00",2018-09-16,north
889,"$1,554.00",2018-09-16,south
890,"$1,782.00",2018-09-16,east
891,"$1,782.00",2018-09-16,west
892,"$1,764.00",2018-09-17,north
893,"$1,620.00",2018-09-17,south
894,"$1,545.00",2018-09-17,east
895,"$1,722.00",2018-09-17,west
896,"$1,503.00",2018-09-18,north
897,"$1,530.00",2018-09-18,south
898,"$1,737.00",2018-09-18,east
899,"$1,692.00",2018-09-18,west
900,"$1,542.00",2018-09-19,north
901,"$1,758.00",2018-09-19,south
902,"$1,779.00",2018-09-19,east
903,"$1,593.00",2018-09-19,west
904,"$1,686.00",2018-09-20,north
905,"$1,749.00",2018-09-20,south
906,"$1,662.00",2018-09-20,east
907,"$1,569.00",2018-09-20,west
908,"$1,590.00",2018-09-21,north
909,"$1,665.00",2018-09-21,south
910,"$1,716.00",2018-09-21,east
911,"$1,704.00",2018-09-21,west
912,"$1,632.00",2018-09-22,north
913,"$1,581.00",2018-09-22,south
914,"$1,758.00",2018-09-22,east
915,"$1,641.00",2018-09-22,west
916,"$1,731.00",2018-09-23,north
917,"$1,677.00",2018-09-23,south
918,"$1,728.00",2018-09-23,east
919,"$1,755.00",2018-09-23,west
920,"$1,611.00",2018-09-24,north
921,"$1,593.00",2018-09-24,south
922,"$1,797.00",2018-09-24,east
923,"$1,560.00",2018-09-24,west
924,"$1,530.00",2018-09-25,north
925,"$1,770.00",2018-09-25,south
926,"$1,611.00",2018-09-25,east
927,"$1,701.00",2018-09-25,west
928,"$1,617.00",2018-09-26,north
929,"$1,515.00",2018-09-26,south
930,"$1,713.00",2018-09-26,east
931,"$1,500.00",2018-09-26,west
932,"$1,632.00",2018-09-27,north
933,"$1,713.00",2018-09-27,south
934,"$1,743.00",2018-09-27,east
935,"$1,587.00",2018-09-27,west
936,"$1,749.00",2018-09-28,north
937,"$1,533.00",2018-09-28,south
938,"$1,653.00",2018-09-28,east
939,"$1,512.00",2018-09-28,west
940,"$1,518.00",2018-09-29,north
941,"$1,623.00",2018-09-29,south
942,"$1,701.00",2018-09-29,east
943,"$1,596.00",2018-09-29,west
944,"$1,746.00",2018-09-30,north
945,"$1,536.00",2018-09-30,south
946,"$1,659.00",2018-09-30,east
947,"$1,524.00",2018-09-30,west
948,"$1,782.00",2018-10-01,north
949,"$1,632.00",2018-10-01,south
950,"$1,755.00",2018-10-01,east
951,"$1,650.00",2018-10-01,west
952,"$1,680.00",2018-10-02,north
953,"$1,701.00",2018-10-02,south
954,"$1,800.00",2018-10-02,east
955,"$1,740.00",2018-10-02,west
956,"$1,563.00",2018-10-03,north
957,"$1,788.00",2018-10-03,south
958,"$1,536.00",2018-10-03,east
959,"$1,764.00",2018-10-03,west
960,"$1,512.00",2018-10-04,north
961,"$1,560.00",2018-10-04,south
962,"$1,626.00",2018-10-04,east
963,"$1,797.00",2018-10-04,west
964,"$1,779.00",2018-10-05,north
965,"$1,683.00",2018-10-05,south
966,"$1,713.00",2018-10-05,east
967,"$1,794.00",2018-10-05,west
968,"$1,584.00",2018-10-06,north
969,"$1,647.00",2018-10-06,south
970,"$1,596.00",2018-10-06,east
971,"$1,515.00",2018-10-06,west
972,"$1,533.00",2018-10-07,north
973,"$1,608.00",2018-10-07,south
974,"$1,794.00",2018-10-07,east
975,"$1,578.00",2018-10-07,west
976,"$1,701.00",2018-10-08,north
977,"$1,617.00",2018-10-08,south
978,"$1,779.00",2018-10-08,east
979,"$1,785.00",2018-10-08,west
980,"$1,680.00",2018-10-09,north
981,"$1,590.00",2018-10-09,south
982,"$1,551.00",2018-10-09,east
983,"$1,587.00",2018-10-09,west
984,"$1,749.00",2018-10-10,north
985,"$1,701.00",2018-10-10,south
986,"$1,599.00",2018-10-10,east
987,"$1,506.00",2018-10-10,west
988,"$1,596.00",2018-10-11,north
989,"$1,800.00",2018-10-11,south
990,"$1,749.00",2018-10-11,east
991,"$1,674.00",2018-10-11,west
992,"$1,782.00",2018-10-12,north
993,"$1,647.00",2018-10-12,south
994,"$1,542.00",2018-10-12,east
995,"$1,656.00",2018-10-12,west
996,"$1,581.00",2018-10-13,north
997,"$1,713.00",2018-10-13,south
998,"$1,722.00",2018-10-13,east
999,"$1,686.00",2018-10-13,west
1000,"$1,728.00",2018-10-14,north
1001,"$1,755.00",2018-10-14,south
1002,"$1,503.00",2018-10-14,east
1003,"$1,602.00",2018-10-14,west
1004,"$1,605.00",2018-10-15,north
1005,"$1,719.00",2018-10-15,south
1006,"$1,548.00",2018-10-15,east
1007,"$1,626.00",2018-10-15,west
1008,"$1,551.00",2018-10-16,north
1009,"$1,662.00",2018-10-16,south
1010,"$1,650.00",2018-10-16,east
1011,"$1,788.00",2018-10-16,west
1012,"$1,536.00",2018-10-17,north
1013,"$1,551.00",2018-10-17,south
1014,"$1,656.00",2018-10-17,east
1015,"$1,644.00",2018-10-17,west
1016,"$1,692.00",2018-10-18,north
1017,"$1,518.00",2018-10-18,south
1018,"$1,509.00",2018-10-18,east
1019,"$1,674.00",2018-10-18,west
1020,"$1,521.00",2018-10-19,north
1021,"$1,632.00",2018-10-19,south
1022,"$1,794.00",2018-10-19,east
1023,"$1,689.00",2018-10-19,west
1024,"$1,692.00",2018-10-20,north
1025,"$1,662.00",2018-10-20,south
1026,"$1,776.00",2018-10-20,east
1027,"$1,710.00",2018-10-20,west
1028,"$1,569.00",2018-10-21,north
1029,"$1,704.00",2018-10-21,south
1030,"$1,767.00",2018-10-21,east
1031,"$1,767.00",2018-10-21,west
1032,"$1,542.00",2018-10-22,north
1033,"$1,707.00",2018-10-22,south
1034,"$1,578.00",2018-10-22,east
1035,"$1,521.00",2018-10-22,west
1036,"$1,764.00",2018-10-23,north
1037,"$1,683.00",2018-10-23,south
1038,"$1,602.00",2018-10-23,east
1039,"$1,755.00",2018-10-23,west
1040,"$1,650.00",2018-10-24,north
1041,"$1,629.00",2018-10-24,south
1042,"$1,692.00",2018-10-24,east
1043,"$1,542.00",2018-10-24,west
1044,"$1,629.00",2018-10-25,north
1045,"$1,587.00",2018-10-25,south
1046,"$1,635.00",2018-10-25,east
1047,"$1,653.00",2018-10-25,west
1048,"$1,596.00",2018-10-26,north
1049,"$1,524.00",2018-10-26,south
1050,"$1,545.00",2018-10-26,east
1051,"$1,707.00",2018-10-26,west
1052,"$1,509.00",2018-10-27,north
1053,"$1,509.00",2018-10-27,south
1054,"$1,686.00",2018-10-27,east
1055,"$1,785.00",2018-10-27,west
1056,"$1,635.00",2018-10-28,north
1057,"$1,752.00",2018-10-28,south
1058,"$1,785.00",2018-10-28,east
1059,"$1,755.00",2018-10-28,west
1060,"$1,707.00",2018-10-29,north
1061,"$1,701.00",2018-10-29,south
1062,"$1,599.00",2018-10-29,east
1063,"$1,782.00",2018-10-29,west
1064,"$1,677.00",2018-10-30,north
1065,"$1,719.00",2018-10-30,south
1066,"$1,530.00",2018-10-30,east
1067,"$1,776.00",2018-10-30,west
1068,"$1,674.00",2018-10-31,north
1069,"$1,641.00",2018-10-31,south
1070,"$1,596.00",2018-10-31,east
1071,"$1,506.00",2018-10-31,west
1072,"$1,692.00",2018-11-01,north
1073,"$1,623.00",2018-11-01,south
1074,"$1,593.00",2018-11-01,east
1075,"$1,551.00",2018-11-01,west
1076,"$1,728.00",2018-11-02,north
1077,"$1,608.00",2018-11-02,south
1078,"$1,530.00",2018-11-02,east
1079,"$1,791.00",2018-11-02,west
1080,"$1,704.00",2018-11-03,north
1081,"$1,653.00",2018-11-03,south
1082,"$1,548.00",2018-11-03,east
1083,"$1,626.00",2018-11-03,west
1084,"$1,695.00",2018-11-04,north
1085,"$1,590.00",2018-11-04,south
1086,"$1,530.00",2018-11-04,east
1087,"$1,644.00",2018-11-04,west
1088,"$1,611.00",2018-11-05,north
1089,"$1,617.00",2018-11-05,south
1090,"$1,776.00",2018-11-05,east
1091,"$1,641.00",2018-11-05,west
1092,"$1,740.00",2018-11-06,north
1093,"$1,590.00",2018-11-06,south
1094,"$1,773.00",2018-11-06,east
1095,"$1,641.00",2018-11-06,west
1096,"$1,527.00",2018-11-07,north
1097,"$1,755.00",2018-11-07,south
1098,"$1,650.00",2018-11-07,east
1099,"$1,593.00",2018-11-07,west
1100,"$1,548.00",2018-11-08,north
1101,"$1,623.00",2018-11-08,south
1102,"$1,500.00",2018-11-08,east
1103,"$1,569.00",2018-11-08,west
1104,"$1,647.00",2018-11-09,north
1105,"$1,662.00",2018-11-09,south
1106,"$1,710.00",2018-11-09,east
1107,"$1,719.00",2018-11-09,west
1108,"$1,590.00",2018-11-10,north
1109,"$1,539.00",2018-11-10,south
1110,"$1,566.00",2018-11-10,east
1111,"$1,770.00",2018-11-10,west
1112,"$1,722.00",2018-11-11,north
1113,"$1,524.00",2018-11-11,south
1114,"$1,641.00",2018-11-11,east
1115,"$1,662.00",2018-11-11,west
1116,"$1,716.00",2018-11-12,north
1117,"$1,611.00",2018-11-12,south
1118,"$1,569.00",2018-11-12,east
1119,"$1,797.00",2018-11-12,west
1120,"$1,698.00",2018-11-13,north
1121,"$1,581.00",2018-11-13,south
1122,"$1,776.00",2018-11-13,east
1123,"$1,644.00",2018-11-13,west
1124,"$1,563.00",2018-11-14,north
1125,"$1,707.00",2018-11-14,south
1126,"$1,533.00",2018-11-14,east
1127,"$1,572.00",2018-11-14,west
1128,"$1,623.00",2018-11-15,north
1129,"$1,698.00",2018-11-15,south
1130,"$1,521.00",2018-11-15,east
1131,"$1,707.00",2018-11-15,west
1132,"$1,587.00",2018-11-16,north
1133,"$1,776.00",2018-11-16,south
1134,"$1,662.00",2018-11-16,east
1135,"$1,578.00",2018-11-16,west
1136,"$1,554.00",2018-11-17,north
1137,"$1,515.00",2018-11-17,south
1138,"$1,602.00",2018-11-17,east
1139,"$1,557.00",2018-11-17,west
1140,"$1,521.00",2018-11-18,north
1141,"$1,740.00",2018-11-18,south
1142,"$1,617.00",2018-11-18,east
1143,"$1,647.00",2018-11-18,west
1144,"$1,551.00",2018-11-19,north
1145,"$1,500.00",2018-11-19,south
1146,"$1,725.00",2018-11-19,east
1147,"$1,563.00",2018-11-19,west
1148,"$1,791.00",2018-11-20,north
1149,"$1,578.00",2018-11-20,south
1150,"$1,632.00",2018-11-20,east
1151,"$1,674.00",2018-11-20,west
1152,"$1,617.00",2018-11-21,north
1153,"$1,509.00",2018-11-21,south
1154,"$1,644.00",2018-11-21,east
1155,"$1,542.00",2018-11-21,west
1156,"$1,650.00",2018-11-22,north
1157,"$1,758.00",2018-11-22,south
1158,"$1,710.00",2018-11-22,east
1159,"$1,737.00",2018-11-22,west
1160,"$1,779.00",2018-11-23,north
1161,"$1,743.00",2018-11-23,south
1162,"$1,560.00",2018-11-23,east
1163,"$1,719.00",2018-11-23,west
1164,"$1,689.00",2018-11-24,north
1165,"$1,605.00",2018-11-24,south
1166,"$1,683.00",2018-11-24,east
1167,"$1,518.00",2018-11-24,west
1168,"$1,665.00",2018-11-25,north
1169,"$1,671.00",2018-11-25,south
1170,"$1,704.00",2018-11-25,east
1171,"$1,731.00",2018-11-25,west
1172,"$1,653.00",2018-11-26,north
1173,"$1,542.00",2018-11-26,south
1174,"$1,659.00",2018-11-26,east
1175,"$1,650.00",2018-11-26,west
1176,"$1,773.00",2018-11-27,north
1177,"$1,647.00",2018-11-27,south
1178,"$1,725.00",2018-11-27,east
1179,"$1,644.00",2018-11-27,west
1180,"$1,767.00",2018-11-28,north
1181,"$1,728.00",2018-11-28,south
1182,"$1,719.00",2018-11-28,east
1183,"$1,677.00",2018-11-28,west
1184,"$1,686.00",2018-11-29,north
1185,"$1,527.00",2018-11-29,south
1186,"$1,689.00",2018-11-29,east
1187,"$1,686.00",2018-11-29,west
1188,"$1,641.00",2018-11-30,north
1189,"$1,665.00",2018-11-30,south
1190,"$1,755.00",2018-11-30,east
1191,"$1,551.00",2018-11-30,west
1192,"$1,665.00",2018-12-01,north
1193,"$1,527.00",2018-12-01,south
1194,"$1,536.00",2018-12-01,east
1195,"$1,656.00",2018-12-01,west
1196,"$1,563.00",2018-12-02,north
1197,"$1,554.00",2018-12-02,south
1198,"$1,602.00",2018-12-02,east
1199,"$1,737.00",2018-12-02,west
1200,"$1,506.00",2018-12-03,north
1201,"$1,755.00",2018-12-03,south
1202,"$1,572.00",2018-12-03,east
1203,"$1,608.00",2018-12-03,west
1204,"$1,722.00",2018-12-04,north
1205,"$1,788.00",2018-12-04,south
1206,"$1,788.00",2018-12-04,east
1207,"$1,587.00",2018-12-04,west
1208,"$1,677.00",2018-12-05,north
1209,"$1,725.00",2018-12-05,south
1210,"$1,731.00",2018-12-05,east
1211,"$1,518.00",2018-12-05,west
1212,"$1,737.00",2018-12-06,north
1213,"$1,797.00",2018-12-06,south
1214,"$1,662.00",2018-12-06,east
1215,"$1,662.00",2018-12-06,west
1216,"$1,716.00",2018-12-07,north
1217,"$1,596.00",2018-12-07,south
1218,"$1,653.00",2018-12-07,east
1219,"$1,635.00",2018-12-07,west
1220,"$1,782.00",2018-12-08,north
1221,"$1,773.00",2018-12-08,south
1222,"$1,755.00",2018-12-08,east
1223,"$1,719.00",2018-12-08,west
1224,"$1,737.00",2018-12-09,north
1225,"$1,548.00",2018-12-09,south
1226,"$1,665.00",2018-12-09,east
1227,"$1,659.00",2018-12-09,west
1228,"$1,659.00",2018-12-10,north
1229,"$1,575.00",2018-12-10,south
1230,"$1,509.00",2018-12-10,east
1231,"$1,767.00",2018-12-10,west
1232,"$1,509.00",2018-12-11,north
1233,"$1,527.00",2018-12-11,south
1234,"$1,575.00",2018-12-11,east
1235,"$1,620.00",2018-12-11,west
1236,"$1,623.00",2018-12-12,north
1237,"$1,623.00",2018-12-12,south
1238,"$1,773.00",2018-12-12,east
1239,"$1,743.00",2018-12-12,west
1240,"$1,719.00",2018-12-13,north
1241,"$1,782.00",2018-12-13,south
1242,"$1,713.00",2018-12-13,east
1243,"$1,593.00",2018-12-13,west
1244,"$1,716.00",2018-12-14,north
1245,"$1,686.00",2018-12-14,south
1246,"$1,569.00",2018-12-14,east
1247,"$1,704.00",2018-12-14,west
1248,"$1,554.00",2018-12-15,north
1249,"$1,545.00",2018-12-15,south
1250,"$1,587.00",2018-12-15,east
1251,"$1,800.00",2018-12-15,west
1252,"$1,635.00",2018-12-16,north
1253,"$1,620.00",2018-12-16,south
1254,"$1,800.00",2018-12-16,east
1255,"$1,641.00",2018-12-16,west
1256,"$1,635.00",2018-12-17,north
1257,"$1,527.00",2018-12-17,south
1258,"$1,626.00",2018-12-17,east
1259,"$1,716.00",2018-12-17,west
1260,"$1,755.00",2018-12-18,north
1261,"$1,755.00",2018-12-18,south
1262,"$1,605.00",2018-12-18,east
1263,"$1,779.00",2018-12-18,west
1264,"$1,566.00",2018-12-19,north
1265,"$1,566.00",2018-12-19,south
1266,"$1,797.00",2018-12-19,east
1267,"$1,770.00",2018-12-19,west
1268,"$1,731.00",2018-12-20,north
1269,"$1,551.00",2018-12-20,south
1270,"$1,767.00",2018-12-20,east
1271,"$1,626.00",2018-12-20,west
1272,"$1,659.00",2018-12-21,north
1273,"$1,710.00",2018-12-21,south
1274,"$1,542.00",2018-12-21,east
1275,"$1,569.00",2018-12-21,west
1276,"$1,776.00",2018-12-22,north
1277,"$1,578.00",2018-12-22,south
1278,"$1,668.00",2018-12-22,east
1279,"$1,527.00",2018-12-22,west
1280,"$1,770.00",2018-12-23,north
1281,"$1,623.00",2018-12-23,south
1282,"$1,710.00",2018-12-23,east
1283,"$1,731.00",2018-12-23,west
1284,"$1,740.00",2018-12-24,north
1285,"$1,632.00",2018-12-24,south
1286,"$1,719.00",2018-12-24,east
1287,"$1,500.00",2018-12-24,west
1288,"$1,512.00",2018-12-25,north
1289,"$1,605.00",2018-12-25,south
1290,"$1,623.00",2018-12-25,east
1291,"$1,533.00",2018-12-25,west
1292,"$1,683.00",2018-12-26,north
1293,"$1,734.00",2018-12-26,south
1294,"$1,545.00",2018-12-26,east
1295,"$1,587.00",2018-12-26,west
1296,"$1,578.00",2018-12-27,north
1297,"$1,650.00",2018-12-27,south
1298,"$1,632.00",2018-12-27,east
1299,"$1,713.00",2018-12-27,west
1300,"$1,650.00",2018-12-28,north
1301,"$1,794.00",2018-12-28,south
1302,"$1,764.00",2018-12-28,east
1303,"$1,797.00",2018-12-28,west
1304,"$1,626.00",2018-12-29,north
1305,"$1,794.00",2018-12-29,south
1306,"$1,695.00",2018-12-29,east
1307,"$1,740.00",2018-12-29,west
1308,"$1,758.00",2018-12-30,north
1309,"$1,785.00",2018-12-30,south
1310,"$1,599.00",2018-12-30,east
1311,"$1,689.00",2018-12-30,west
1312,"$1,527.00",2018-12-31,north
1313,"$1,710.00",2018-12-31,south
1314,"$1,590.00",2018-12-31,east
1315,"$1,653.00",2018-12-31,west
1316,"$1,518.00",2019-01-01,north
1317,"$1,632.00",2019-01-01,south
1318,"$1,755.00",2019-01-01,east
1319,"$1,551.00",2019-01-01,west
1320,"$1,767.00",2019-01-02,north
1321,"$1,605.00",2019-01-02,south
1322,"$1,692.00",2019-01-02,east
1323,"$1,794.00",2019-01-02,west
1324,"$1,695.00",2019-01-03,north
1325,"$1,737.00",2019-01-03,south
1326,"$1,575.00",2019-01-03,east
1327,"$1,509.00",2019-01-03,west
1328,"$1,590.00",2019-01-04,north
1329,"$1,500.00",2019-01-04,south
1330,"$1,590.00",2019-01-04,east
1331,"$1,638.00",2019-01-04,west
1332,"$1,761.00",2019-01-05,north
1333,"$1,590.00",2019-01-05,south
1334,"$1,725.00",2019-01-05,east
1335,"$1,551.00",2019-01-05,west
1336,"$1,644.00",2019-01-06,north
1337,"$1,779.00",2019-01-06,south
1338,"$1,794.00",2019-01-06,east
1339,"$1,638.00",2019-01-06,west
1340,"$1,644.00",2019-01-07,north
1341,"$1,647.00",2019-01-07,south
1342,"$1,692.00",2019-01-07,east
1343,"$1,623.00",2019-01-07,west
1344,"$1,722.00",2019-01-08,north
1345,"$1,551.00",2019-01-08,south
1346,"$1,731.00",2019-01-08,east
1347,"$1,701.00",2019-01-08,west
1348,"$1,500.00",2019-01-09,north
1349,"$1,764.00",2019-01-09,south
1350,"$1,764.00",2019-01-09,east
1351,"$1,635.00",2019-01-09,west
1352,"$1,767.00",2019-01-10,north
1353,"$1,551.00",2019-01-10,south
1354,"$1,512.00",2019-01-10,east
1355,"$1,686.00",2019-01-10,west
1356,"$1,662.00",2019-01-11,north
1357,"$1,512.00",2019-01-11,south
1358,"$1,608.00",2019-01-11,east
1359,"$1,611.00",2019-01-11,west
1360,"$1,566.00",2019-01-12,north
1361,"$1,773.00",2019-01-12,south
1362,"$1,707.00",2019-01-12,east
1363,"$1,752.00",2019-01-12,west
1364,"$1,551.00",2019-01-13,north
1365,"$1,503.00",2019-01-13,south
1366,"$1,536.00",2019-01-13,east
1367,"$1,728.00",2019-01-13,west
1368,"$1,692.00",2019-01-14,north
1369,"$1,521.00",2019-01-14,south
1370,"$1,698.00",2019-01-14,east
1371,"$1,791.00",2019-01-14,west
1372,"$1,605.00",2019-01-15,north
1373,"$1,761.00",2019-01-15,south
1374,"$1,617.00",2019-01-15,east
1375,"$1,503.00",2019-01-15,west
1376,"$1,548.00",2019-01-16,north
1377,"$1,734.00",2019-01-16,south
1378,"$1,506.00",2019-01-16,east
1379,"$1,533.00",2019-01-16,west
1380,"$1,590.00",2019-01-17,north
1381,"$1,707.00",2019-01-17,south
1382,"$1,509.00",2019-01-17,east
1383,"$1,653.00",2019-01-17,west
1384,"$1,572.00",2019-01-18,north
1385,"$1,563.00",2019-01-18,south
1386,"$1,635.00",2019-01-18,east
1387,"$1,734.00",2019-01-18,west
1388,"$1,587.00",2019-01-19,north
1389,"$1,506.00",2019-01-19,south
1390,"$1,689.00",2019-01-19,east
1391,"$1,701.00",2019-01-19,west
1392,"$1,707.00",2019-01-20,north
1393,"$1,557.00",2019-01-20,south
1394,"$1,722.00",2019-01-20,east
1395,"$1,629.00",2019-01-20,west
1396,"$1,611.00",2019-01-21,north
1397,"$1,515.00",2019-01-21,south
1398,"$1,614.00",2019-01-21,east
1399,"$1,593.00",2019-01-21,west
1400,"$1,719.00",2019-01-22,north
1401,"$1,506.00",2019-01-22,south
1402,"$1,794.00",2019-01-22,east
1403,"$1,731.00",2019-01-22,west
1404,"$1,662.00",2019-01-23,north
1405,"$1,728.00",2019-01-23,south
1406,"$1,563.00",2019-01-23,east
1407,"$1,662.00",2019-01-23,west
1408,"$1,647.00",2019-01-24,north
1409,"$1,638.00",2019-01-24,south
1410,"$1,557.00",2019-01-24,east
1411,"$1,518.00",2019-01-24,west
1412,"$1,560.00",2019-01-25,north
1413,"$1,656.00",2019-01-25,south
1414,"$1,707.00",2019-01-25,east
1415,"$1,767.00",2019-01-25,west
1416,"$1,671.00",2019-01-26,north
1417,"$1,686.00",2019-01-26,south
1418,"$1,653.00",2019-01-26,east
1419,"$1,647.00",2019-01-26,west
1420,"$1,524.00",2019-01-27,north
1421,"$1,503.00",2019-01-27,south
1422,"$1,533.00",2019-01-27,east
1423,"$1,785.00",2019-01-27,west
1424,"$1,731.00",2019-01-28,north
1425,"$1,782.00",2019-01-28,south
1426,"$1,560.00",2019-01-28,east
1427,"$1,782.00",2019-01-28,west
1428,"$1,500.00",2019-01-29,north
1429,"$1,728.00",2019-01-29,south
1430,"$1,605.00",2019-01-29,east
1431,"$1,614.00",2019-01-29,west
1432,"$1,782.00",2019-01-30,north
1433,"$1,638.00",2019-01-30,south
1434,"$1,797.00",2019-01-30,east
1435,"$1,641.00",2019-01-30,west
1436,"$1,650.00",2019-01-31,north
1437,"$1,536.00",2019-01-31,south
1438,"$1,599.00",2019-01-31,east
1439,"$1,740.00",2019-01-31,west
1440,"$1,749.00",2019-02-01,north
1441,"$1,581.00",2019-02-01,south
1442,"$1,662.00",2019-02-01,east
1443,"$1,509.00",2019-02-01,west
1444,"$1,596.00",2019-02-02,north
1445,"$1,638.00",2019-02-02,south
1446,"$1,746.00",2019-02-02,east
1447,"$1,611.00",2019-02-02,west
